id,module,level,strand,substrand,year,type,text,answer,hint,options,params
q_1764328354352_205,F01_Y1_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What is one half of 8 apples?,4,Split the 8 apples into 2 equal groups. How many are in one group?,,"{""description"":""Beginning - 1/2 only, small quantities (2, 4, 6, 8), heavy visual support with simple shapes"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328354352_206,F01_Y1_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/2,1 out of 2 equal parts are shaded. This is one half.,,"{""description"":""Beginning - 1/2 only, small quantities (2, 4, 6, 8), heavy visual support with simple shapes"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328354352_207,F01_Y1_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/2,1 out of 2 equal parts are shaded. This is one half.,,"{""description"":""Beginning - 1/2 only, small quantities (2, 4, 6, 8), heavy visual support with simple shapes"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328354352_208,F01_Y1_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What is one half of 8 cubes?,4,Split the 8 cubes into 2 equal groups. How many are in one group?,,"{""description"":""Beginning - 1/2 only, small quantities (2, 4, 6, 8), heavy visual support with simple shapes"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328354352_209,F01_Y1_FRAC,1,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What is one half of 8 apples?,4,Split the 8 apples into 2 equal groups. How many are in one group?,,"{""description"":""Beginning - 1/2 only, small quantities (2, 4, 6, 8), heavy visual support with simple shapes"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328354352_210,F01_Y1_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What is one half of 2 cubes?,1,Split the 2 cubes into 2 equal groups. How many are in one group?,,"{""description"":""Developing - Introduce 1/4, quantities up to 8, maintain visual support"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328354352_211,F01_Y1_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What is one half of 2 stars?,1,Split the 2 stars into 2 equal groups. How many are in one group?,,"{""description"":""Developing - Introduce 1/4, quantities up to 8, maintain visual support"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328354352_212,F01_Y1_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What is one quarter of 4 balls?,1,Split the 4 balls into 4 equal groups. How many are in one group?,,"{""description"":""Developing - Introduce 1/4, quantities up to 8, maintain visual support"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328354352_213,F01_Y1_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What is one quarter of 8 balls?,2,Split the 8 balls into 4 equal groups. How many are in one group?,,"{""description"":""Developing - Introduce 1/4, quantities up to 8, maintain visual support"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328354352_214,F01_Y1_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What is one half of 6 balls?,3,Split the 6 balls into 2 equal groups. How many are in one group?,,"{""description"":""Developing - Introduce 1/4, quantities up to 8, maintain visual support"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328354352_215,F01_Y1_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/2,1 out of 2 equal parts are shaded. This is one half.,,"{""description"":""Developing - Introduce 1/4, quantities up to 8, maintain visual support"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328354352_216,F01_Y1_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/4,1 out of 4 equal parts are shaded. This is one quarter.,,"{""description"":""Developing - Introduce 1/4, quantities up to 8, maintain visual support"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328354352_217,F01_Y1_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What is one half of 6 cubes?,3,Split the 6 cubes into 2 equal groups. How many are in one group?,,"{""description"":""Developing - Introduce 1/4, quantities up to 8, maintain visual support"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328354352_218,F01_Y1_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/4,1 out of 4 equal parts are shaded. This is one quarter.,,"{""description"":""Developing - Introduce 1/4, quantities up to 8, maintain visual support"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328354352_219,F01_Y1_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What is one half of 2 stars?,1,Split the 2 stars into 2 equal groups. How many are in one group?,,"{""description"":""Developing - Introduce 1/4, quantities up to 8, maintain visual support"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":8}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction""],""select"":""one""}},""visualType"":""shapes"",""contexts"":[""shapes"",""simple_objects""],""showVisual"":true}}"
q_1764328354352_220,F01_Y1_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What is one quarter of 12 balls?,3,Split the 12 balls into 4 equal groups. How many are in one group?,,"{""description"":""Meeting Curriculum - 1/2 and 1/4, quantities up to 12, mix of shapes and objects, recognise and name"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction"",""recognise_fraction""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""quantities""],""showVisual"":true}}"
q_1764328354352_221,F01_Y1_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/4,1 out of 4 equal parts are shaded. This is one quarter.,,"{""description"":""Meeting Curriculum - 1/2 and 1/4, quantities up to 12, mix of shapes and objects, recognise and name"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction"",""recognise_fraction""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""quantities""],""showVisual"":true}}"
q_1764328354352_222,F01_Y1_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What fraction of the shape is shaded?,1/2,1 out of 2 equal parts are shaded. This is one half.,,"{""description"":""Meeting Curriculum - 1/2 and 1/4, quantities up to 12, mix of shapes and objects, recognise and name"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction"",""recognise_fraction""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""quantities""],""showVisual"":true}}"
q_1764328354352_223,F01_Y1_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",1,text_input,What is one quarter of 12 stars?,3,Split the 12 stars into 4 equal groups. How many are in one group?,,"{""description"":""Meeting Curriculum - 1/2 and 1/4, quantities up to 12, mix of shapes and objects, recognise and name"",""math"":{""fractions"":{""options"":{""values"":[{""numerator"":1,""denominator"":2},{""numerator"":1,""denominator"":4}],""select"":""one""}},""quantity"":{""range"":{""min"":2,""max"":12}},""divisibilityRequired"":true},""presentation"":{""questionTypes"":{""options"":{""values"":[""name_fraction"",""find_fraction"",""recognise_fraction""],""select"":""one""}},""visualType"":""mixed"",""contexts"":[""shapes"",""objects"",""quantities""],""showVisual"":true}}"
